short_content,true_category,predicted_category,confidence,second_predicted_category,second_confidence,top2_margin,is_correct,agent_decision,assigned_route,needs_human_review,agent_explanation
"Girişimcilikte 1 incilik ODTÜ nün MHİ TÜBİTAK ın üniversiteleri girişimcilik ve yenilikçilik performanslarına göre sıraladığı Girişimci ve Yenilikçi Üniversite Endeksi açıklandı. Buna göre İlk üç sırayı ODTÜ, Sabancı ve Boğaziçi üniversiteleri aldı. Girişimci ve Yenilikçi Üniversite Endeksi ile üniversiteler, bilimsel ve teknolojik araştırma yetkinliği, fikri mülkiyet havuzu, işbirliği ve etkileşi",eğitim,eğitim,0.9953816533088684,teknoloji,0.0020103761926293373,0.9933712771162391,True,Otomatik yönlendirme,Eğitim haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Eğitim haberleri editör masası birimine yönlendirildi.
"CECELi Karabük ü coşturdu Karabük Üniversitesi, derslere Mustafa Ceceli Konseri ile start verdi. Mustafa Ceceli, Demir Çelik Kampusu Ota Park alanında sahneye çıkmadan önce Rektör Prof. Dr. Burhanettin Uysal la yaptığı görüşmede Benim eğitim hayatım çok uzun sürdü. Eğer sanatçıysanız bazı isteklerinizden fedakarlık etmeniz gerekiyor. Diğer işleriniz gecikebiliyor. Bu yüzden üniversitenin kıymetini",eğitim,eğitim,0.9989185333251953,kültürsanat,0.00039495370583608747,0.9985235796193592,True,Otomatik yönlendirme,Eğitim haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Eğitim haberleri editör masası birimine yönlendirildi.
"Mardin turizmine terör darbesi Terör, Mardin turizmine darbe vurdu. Kentte, 6-8 Ekim olaylarından bu yana 7 otel kapandı, 6oo ü aşkın kişi işsiz kaldı. Mardin Turizm ve Otelciler Derneği (MARTOD) Başkanı Özgür Azad Güngör, turizmcilerin büyük zorluklar yaşadıklarını vurguladı. Terör, Güneydoğu nun turizm merkezlerinden olan Mardin e büyük darbe vurdu. Çözüm süreciyle birlikte şahlanan kent turizmi",kültürsanat,ekonomi,0.9970520734786987,kültürsanat,0.0019871131516993046,0.9950649603269994,False,Otomatik yönlendirme,Ekonomi haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Ekonomi haberleri editör masası birimine yönlendirildi.
"ECZACI BAŞI GENÇLERİ 2. Etaba lider başlayacak ? ECZACIBAŞI Genç Takımı, Ankara da oynanan Türkiye Gençler Ligi birinci etabını lider bitirdi. A Grubu nda mücadele eden Eczacıbaşı Genç Takımı sırasıyla; Beşiktaş, Bursa Büyük Şehir Belediyesi, Nilüfer Belediyesi, Çanakkale Belediyesi ve Galatasaray la karşılaştı. Türkiye Gençler Ligi ikinci etap karşılaşmaları, 2-8 Şubat 2015 tarihleri arasında ist",spor,spor,0.9997205138206482,sağlık,4.8078494728542864e-05,0.9996724353259197,True,Otomatik yönlendirme,Spor haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Spor haberleri editör masası birimine yönlendirildi.
"BU AY NE OYNADIK? Battlefıeld 4 Emre Oztınaz Sen git, yedi sene Horde ol, sonra bir sene boyunca Alliance oyna. Bir anda Olacak iş değil! diye bağırıp tekrar Horde olmaya karar verdim ve uykusuz geceler birbirini izledi. DayZ Ertuğrul Süngü Hearthstone ile olan ilişkim, yeni gelen yamayla bir - iki adım birden ileriye gitti. The Banner Saga nın da resmen başından kalkmadım... %20 %20 Cut the Rope ",teknoloji,teknoloji,0.9988880753517151,kültürsanat,0.00036920071579515934,0.9985188746359199,True,Otomatik yönlendirme,Teknoloji haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Teknoloji haberleri editör masası birimine yönlendirildi.
"Katar Askeri Ataşelik Binası Açılış Töreni ANKARA da bulunan Katat Devleti Büyükelçiliği bünyesindeki yeni Askeri Ataşelik Binası, 3 Temmuz 2o12 tarihinde gerçekleştirilen açılış töreniyle hizmete girdi. Törende Katar Devleti Ankara Büyükelçisi Abdulrazzak AL-ABDULGHANI, Katar Silahlı Kuvvetler Genelkurmay Başkanı Tümgeneral Hamad Bin Ali AL-ATTIYAH ve Katar Devleti Askeri Ataşesi Tuğgeneral Hemai",dünya,dünya,0.997235119342804,gündem,0.0014018991496413946,0.9958332201931626,True,Otomatik yönlendirme,Dünya haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Dünya haberleri editör masası birimine yönlendirildi.
"...profesyonel viöeo düzenleme 3 A D ! M D A o OMCINTOSH LABORATORYMHA100 Bir gece yarısı, gıcır gucur lahta kurtları evini kemirirken, aile fertlerin bilmemkaçıncı REM uykusuna girmişken sen, yüksek çözünürlüklü videolar izliyor, yüksek çözünürlüklü sesler dinliyorsun HD kurulumunun merkezinde kulaklıkların için Mdntosh Labs amfi var Urun, şirketin bu alandaki ik goz ağrısı Şirket, Türkiye ye de ",teknoloji,teknoloji,0.9996291399002075,ekonomi,6.977357406867668e-05,0.9995593663261388,True,Otomatik yönlendirme,Teknoloji haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Teknoloji haberleri editör masası birimine yönlendirildi.
"SINAV TERCİHİ OLAY TV DE SBS de ilk etap geride kaldı, şimdi sıra doğru tercihi yapmada... flayTelevizyonu nda SINAV TER CİH programını salan kaçırmayın. Öğrenciler soruyor Murat Uçar ve Nihal Bingölbalı doğru tercih konusunu aydınlatıyor... Veliler ve öğrenciler. Sadece Bursa da değil, Olay TV üzerinden Türkiye nin her yerinde izlenebilecek bu özel eğitim programını mutlaka izleyin. Sınav Tercin ",eğitim,eğitim,0.9983213543891907,kültürsanat,0.0004893185687251389,0.9978320358204655,True,Otomatik yönlendirme,Eğitim haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Eğitim haberleri editör masası birimine yönlendirildi.
"Mutfakta BAKIR ÇAĞI SOY gelenksel bir Türk el zaanati olan döğme bakın çok özel tasarımlarla hem profesyonel, hem de amatör şeflere zengin koleksiyonuyla sunuyor. Günümüzde dünyada yeniden gün yüzüne çıkmakta olan 5low Food trendinin profesyonel mutfak ekipmanlarındaki temsilcisi Soy , geleneksel ve tamamen el işçiliğine dayanan bir Türk markası. 30 u aşkın özel ve kullanışlı tasarımlara sahip mod",kültürsanat,kültürsanat,0.998572826385498,magazin,0.0005435626953840256,0.998029263690114,True,Otomatik yönlendirme,Kültür-sanat editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Kültür-sanat editör masası birimine yönlendirildi.
"Gece yürüyüşünde eğitim Balıkesir Üniversitesi Sağlık Kültür ve Spor Daire Başkanlığı bünyesinde faaliyet yürüten Dağcılık ve Kış Sporları Topluluğu (BAÜDAKS) yeni üyelelrine. Kepsut Nusret Köyü nde yaz eğitimi verdi. 17 üye ve yönetim kurulundan oluşan bir ekip köyde kamp kurdu. Çadırların kurulmasının ardından yapılan gece yürüyüşünde, yeni üyelere gece yürüyüşündeki temel esaslar anlatıldı. Eği",eğitim,eğitim,0.9984638690948486,kültürsanat,0.0006237775087356567,0.997840091586113,True,Otomatik yönlendirme,Eğitim haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Eğitim haberleri editör masası birimine yönlendirildi.
"Tatil yorgıM mUmmmm mmŞ Ş jmmŞ mm fSMBmM Ve döndüler i Gökhan SESİZCAN Koli koli alışveriş Aüece tatU Paris dönüşü Onlarda Paris teydi Dokuz günlük bayram tatilini yurtdışında geçirenler yurda döndü. İşte, l geçtiğimiz hafta sonu İstanbul Atatürk Havalimanında objektife yansıyanlar... 1 patron i gkimsesi-ccan@hurriyet.com.tr Cem Boyner ve eşi TUSİAD Başkanı Ümit Boyner de bayram tatilinde yürtdışı",magazin,magazin,0.9924240112304688,kültürsanat,0.006630074232816696,0.985793936997652,True,Otomatik yönlendirme,Magazin editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Magazin editör masası birimine yönlendirildi.
"Perakende güven endeksinde gerileme ANKARA (AA) Türkiye Ekonomi Politikaları Araştırma Vakfı (TEPAV) Perakende Güven Endeksi (TEPE), ağustos ayında önceki aya göre 0,6 puan düşerek 0,1 değerini aldı. TEPAV ağustos ayına ilişkin TEPE istatistiklerini yayımladı. Buna göre, TEPE, haziran ve temmuz aylarındaki yükselişin ardından ağustos ayında düştü. Ağustosta 0,1 değerini alan endeks bir önceki aya ",ekonomi,ekonomi,0.9991979002952576,eğitim,0.00016379411681555212,0.999034106178442,True,Otomatik yönlendirme,Ekonomi haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Ekonomi haberleri editör masası birimine yönlendirildi.
"Edirne de 56 kaçak yakalandı Yasa dışı yollardan yurt dışına çıkmaya çalışan 56 kişi yakalandı. Edirne İl Jandarma Komutanlığı ekipleri, rutin kontrolleri sırasında İpsala ve Meriç ilçeleri ile merkeze bağlı Bosna, Kemalköy ve Üyüklütatar köylerinde sınırı yasa dışı yollardan geçmeye çalışan Suriye, Afganistan, Irak, İran ve Myanmar uyruklu 56 kişiyi tespit etti. Kaçaklar, Göç İdaresi Geri Gönderm",dünya,dünya,0.9993139505386353,siyaset,0.0001329403166892007,0.999181010221946,True,Otomatik yönlendirme,Dünya haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Dünya haberleri editör masası birimine yönlendirildi.
"Schengen ülkeleri sınırları kapatacak Fazla yasadışı göçmen geldiği dönemlerde AB ülkeleri sınırlarım kapatabilecek. AB ülkeleri, AB Parlamentosu ve AB Komisyonu, bu konuda ortak karar verdi. 3 TE Schengen countries can seal the borders Europe Union countries are able to seal the borders in the terms, when illegal immigrants come. EU countries, EU parliament and EU commission decided altogether. P",dünya,dünya,0.9991689920425415,ekonomi,0.0001863013458205387,0.998982690696721,True,Otomatik yönlendirme,Dünya haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Dünya haberleri editör masası birimine yönlendirildi.
"Saray da maddi kriz! Galatasaray ın yıllardır kronikleşmiş problemi yine gün yüzüne çıktı. Birkaç aydır sporculara ödeme yapamayan kulüp, darboğazdan kurtulmanın yollarını ayırıyor. BaşkanfÇ Yardımcısı Refik Arkan ise, Mayıs ayının ortasında elimiz rahatlayacak diyor & Birkaç aydır sporculara ödeme zorluğu çeken kulüp, bu darboğazı aşmanın yollannı anyor. Kadın basketbolculann Türkiye Kupası priml",spor,spor,0.9996570348739624,sağlık,6.272838800214231e-05,0.9995943064859603,True,Otomatik yönlendirme,Spor haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Spor haberleri editör masası birimine yönlendirildi.
"Öğrenciler haklarını öğreniyor İsmail Kaymak Orta Okulu öğrencileri, tüketici haklarıyla ilgili bilgilendirildi. Haklarımız,sorunlarımızın çözümünde anahtardır parolasıyla yola çıkan İsmail Kaymak Orta Okulu öğrencileri, okullarında Tüketiciyi Koruma Derneği Çanakkale Şubesi Başkanı Ali Rıza Berkit ve Yönetim Kurulu Üyesi Mehmet Önsüz ü ağırladı. Okulda düzenlenen seminere katılan Berkit ile Önsüz",eğitim,eğitim,0.9991257786750793,kültürsanat,0.00023430211876984686,0.9988914765563095,True,Otomatik yönlendirme,Eğitim haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Eğitim haberleri editör masası birimine yönlendirildi.
"ŞAHİNBEY BELEDİYESİ İSRAİL MALLARINA BOYKOT KARARI ALD Şahinbey Belediye Başkanı Mehmet Tahmazoğlu, Şahinbey Belediyesi nin sosyal tesislerine ve sosyal marketine İsrail mallarının girişini yasakladıklarını söyledi. İlk olarak Tvvitter hesabında Şahinbey Belediyemizin Sosyal tesislerine ve sosyal marketimize İsrail mallarının girişi kesinlikle yasaktır. mesajını takipçileri ile paylaşan Başkan Tah",siyaset,siyaset,0.804057240486145,dünya,0.1844143271446228,0.6196429133415222,True,Editör kontrollü yönlendirme,Siyaset haberleri editör masası,True,Model güveni otomatik yönlendirme için yeterli değil veya kategori riskli grupta. Haber için önerilen kategori: siyaset. Siyaset haberleri editör masası birimine yönlendirme önerilir ancak editör kontrolü gereklidir.
"BİR GRUP ÖĞRENCİ, BELEDİYE BAŞKANI YILMAZI ZİYARET E Vize ilçesindeki, Adalet Erez İlköğretim Okulu 4 A sınıfı öğrencileri, Belediye Başkanı Selçuk Yılmaz ı makamında ziyaret etti. Öğrenciler, sınıf öğretmenleri Nuri Barış İnce gözetiminde, okulda sosyal bilgiler dersinde yerel yönetimler konusunu işledikten sonra Vize Belediyesine gitti. Öğrenciler, Belediye Zabıta Komiseri Rasim Bahçıvan eşliğin",siyaset,eğitim,0.9961769580841064,kültürsanat,0.0018339594826102257,0.9943429986014962,False,Otomatik yönlendirme,Eğitim haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Eğitim haberleri editör masası birimine yönlendirildi.
"WD BLACK2 288USD + KDV wdccor: İşlemcisini değiştirme şansınız yoksa, eskiyen bir dizustü bilgisayarı hayata döndürmenin cok fazla yöntemi yoktur. Yeni bir işletim sistemi kurmak ya da havalandırma sistemini temizlemek, kısa süreli bir ferahlama sağlayabilir, Bellek takviyesi yapmak da kullanımı rahatlatacaktır, işlemciyi değiştirme ihtimalin de bayağı düşük olduğuna göre, geriye depolamayı yenile",teknoloji,teknoloji,0.9996111989021301,ekonomi,5.999705535941757e-05,0.9995512018467707,True,Otomatik yönlendirme,Teknoloji haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Teknoloji haberleri editör masası birimine yönlendirildi.
"Ölümsüzlük Ardında Gılgamış Tümsev SAYAR ? Tiyatro Anadolu, yeni oyunu Ölümsüzlük Ardında yi Dünya Tiyatrolar Günü olan 27 Mart günü sahneledi. Tiyatro Anadolu oyuncularından Gökhan Soylu nun yönettiği oyunun metni ise oyuncular tarafından oluşturuldu. Metin çalışması, Melih Cevdet Anday ın Ölümsüzlük Ardında Gılgamış şiirinden esinlenilerek yapılan oyun, Gılgamış Destanı üzerine birçok kaynağın i",kültürsanat,kültürsanat,0.9976911544799805,magazin,0.0013059648917987943,0.9963851895881817,True,Otomatik yönlendirme,Kültür-sanat editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Kültür-sanat editör masası birimine yönlendirildi.
"16 hk ikizler savaşmaya gitmiş İngiltere nin Manehester şehrinde yaşayan Selma ve Zehra Halane adlı ikiz kız kardeşler iki hafta önce gece yarısı evden kaçtı. Uçakla önce İstanbul a, oradan da Suriye ye geçti. Daha sonra ailesini - arayan kızlar Bizi me. rak etmeyin, geri dönmeyeceğiz dedi. I Kızların ağabeyle rinin de geçen yıl Suriye ye savaşmaya ?ttiği belirlendi.",dünya,dünya,0.9992392063140869,spor,0.0001724759495118633,0.999066730364575,True,Otomatik yönlendirme,Dünya haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Dünya haberleri editör masası birimine yönlendirildi.
"Mucize Annelik Okulu nda geri sayım başladı! HAMİLELİK sırasında nasıl beslenmeliyim? . Şebekler neye İhtiyaç duyar?, İk yaş sendromu gerçekte var mıdır?... Anne adayları ve annelerin aklındaki bu ve benzeri yüzlerce soruya karşılık bulacağı Mucize Annelik Okulu için geri sayım başladı. İlk 1000 gün beslenmesi ve bakımı hakkında anne ve anne adaylarına güvendir kaynaklardan bilgi verme amacryta Bo",eğitim,eğitim,0.8798567652702332,sağlık,0.11440375447273254,0.7654530107975006,True,Editör kontrollü yönlendirme,Eğitim haberleri editör masası,True,Model güveni otomatik yönlendirme için yeterli değil veya kategori riskli grupta. Haber için önerilen kategori: eğitim. Eğitim haberleri editör masası birimine yönlendirme önerilir ancak editör kontrolü gereklidir.
".Aimpoint ten Küçük Ama Yetenekli Nişangah A impoint, Eurosatory de, Micro T-1 2M0A (Minute of Arc 1 derecelik açının 60 da Ti) Dot nişangarAhını tanıttı. Nişangahtan hedef üzerine düşen ışık ile oluşan kırmızı noktanın küçük boyutlu olmaAsı talepleri üzerine geliştirilen model, 100 m mesafede, yaklaşık 60 mm boyunda bir hedef gösterge si oluşturuyor. Serinin önceki modeli, 4 MOA kapasitesindeydi.",gündem,gündem,0.9994986057281494,teknoloji,0.0002461979747749865,0.9992524077533744,True,Otomatik yönlendirme,Gündem editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Gündem editör masası birimine yönlendirildi.
"Almanya ya yapılan kaçak girişler arttı Almanya Federal Polis Müdürü Dieter Romann, 2014 yılında kaçak yollardan Almanya ya giriş yapanların sayısının 2013 yılına göre yüzde 75 artış göstererek 57 bini geçtiğini bildirdi. Almanya Federal Polis Müdürü Dieter Romann, kaçak yollarla Almanya ya yapılan girişlere dair açıklamalarda bulundu. Federal Polis Müdürü Dieter Romann tarafından konuyla ilgili y",dünya,dünya,0.9993079900741577,siyaset,0.00012461400183383375,0.9991833760723239,True,Otomatik yönlendirme,Dünya haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Dünya haberleri editör masası birimine yönlendirildi.
"Yaz hareketliliği, pazarcı esnafının yüzünü güldürdü Sebze haline giriş ve çıkış yolu istiyoruz Pazarcı esnafı Yılmaz Arar: Yaz aylamı yaşadığınız şu günlerde sebze ve meyve çeşıtiennn bollaşması ile brlikte pazarda bir canlılık yaşanıyor Kış aylannda fazla sebze ve meyve alternatifi olmadığı ıçm vatandaşlar pazarlara fazla ilgi göstermiyordu. Ancak yaz havasınm gelmesi ie yeni meyve ve sebzelenn ",ekonomi,ekonomi,0.9989401698112488,kültürsanat,0.0004206520679872483,0.9985195177432615,True,Otomatik yönlendirme,Ekonomi haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Ekonomi haberleri editör masası birimine yönlendirildi.
"Bir süredir İstanbul da devam eden amaçlarının Gezi Parkındaki ağaçların kesilmesini önlemek olduğunu iddea eden gruba yönelik polis müdahalesinin ardından başlayan eylemlerin bir ayağıda geçtiğimiz gün Akşehir Batı Cephesi Karargahı önünden başlayarak Anıt Alanında oturma eylemi ile son bulan miting , Ana Muhalefet Partisi Cumhuriyet Halk Partisi (CHP) Akşehir İlçe Teşkilatı , İşçi Partisi Akşehi",siyaset,siyaset,0.9994670748710632,kültürsanat,0.00012238427007105201,0.9993446906009922,True,Otomatik yönlendirme,Siyaset haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Siyaset haberleri editör masası birimine yönlendirildi.
"Şarjda iddialı telefon geri döndü DÜŞÜK güç ihtiyacına rağmen i sahip olduğu j 4000 mAh pi- f, liyle günlerce sürebilen şarj ömrü sunan a, telefonu Lenovo P70, raflara geri döndü. Şarj derdine getirdiği çözüm nedeniyle sene başında satışa sunulduğunda kısa sürede tükenen Lenovo P70, Türkiye de ye- niden piyasaya sunuldu. Telefonun tan ve Media Markt mağazalarında bulunabileceği J öğrenildi.",teknoloji,teknoloji,0.9994128942489624,magazin,0.0001211962298839353,0.9992916980190785,True,Otomatik yönlendirme,Teknoloji haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Teknoloji haberleri editör masası birimine yönlendirildi.
"s amatörün önemli sayılabilecek oyuncuları Yeniyolspor un başarısı için ter akıttılar. Onun emsalleri hatta daha küçükleri futbolu çoktan bıraktı, o ise hala devam ediyor ve gençlere taş çıkartıyor.Taşkın, Pirazizspor un efsaneleri arasında yerini çoktan aldı. Murat Dikmen, Erdi,Bahadır, İbrahim, Bilge gibi amatörün önemli sayılabilecek oyuncuları UİHk M K Ak- fr Ali Zorlu nun kaptanlığını yaptığı",spor,spor,0.9996846914291382,sağlık,6.001137080602348e-05,0.9996246800583322,True,Otomatik yönlendirme,Spor haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Spor haberleri editör masası birimine yönlendirildi.
"Subası nı su çıkısı ı Antalya Büyükşehir Belediyesi eski Başkanı Hasan Subaşı, su israfına dikkat çekti Özge GÜRÜN Sosyal paylaşım sitesi Facebook hesabından açıklamada bulunan Subaşı şunları söyledi: Basında suyun verimli kullanımı için yasa taslağından söz edilmesi sevindirici haberdi. Cuma hutbesinde de hoca suyun israf edilmemesi için ayetlere dayalı bir konuşma yapması yararlıydı kuşkusuz. İn",siyaset,siyaset,0.9135903716087341,kültürsanat,0.06823763251304626,0.8453527390956879,True,Editör kontrollü yönlendirme,Siyaset haberleri editör masası,True,Model güveni otomatik yönlendirme için yeterli değil veya kategori riskli grupta. Haber için önerilen kategori: siyaset. Siyaset haberleri editör masası birimine yönlendirme önerilir ancak editör kontrolü gereklidir.
"Dualar Gazze ye ? İlkadım Belediyesi tarafından düzenlenen komşu iftarlarında Gazze için yüzlerce kişi dua etti. Başkan Tok, Rabbim Filistin halkına güç ve sabır ihsan eylesin dedi. 6. sayfadaDualar Gazze halkı için İlkadım Belediyesi tarafından düzenlenen komşu iftarlarında Gazze için yüzlerce kişi dua etti ILKADIM Belediyesi tarafından düzenlenen komşu iftarlarının bir yenisi Kökçüoğlu ve Unkapa",dünya,dünya,0.996475875377655,siyaset,0.002103994833305478,0.9943718805443496,True,Otomatik yönlendirme,Dünya haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Dünya haberleri editör masası birimine yönlendirildi.
"İmam Hatipli bir Cumhurbaşkanı olacak Türkiye imam Hatipliler Vakfı (TIMAV) Genel Başkanı Ecevit Öksüz, Başbakan Recep Tayyip Erdoğan ın cumhurbaşkanı adayı gösterilmesine ilişkin, Devleti, milleti ve ümmetiyle banşık, adaylığı açıklandığında ilk konuşmasına besmeleyle başlayan, imam hatipli bir cumhurbaşkanının şimdiden hayırlara vesile olmasını Allah tan niyaz ediyoruz dedi. Öksüz, gazetecilere ",siyaset,siyaset,0.999457061290741,ekonomi,0.0001194383148686029,0.9993376229758724,True,Otomatik yönlendirme,Siyaset haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Siyaset haberleri editör masası birimine yönlendirildi.
"Konya nın genetiğinde liderlik var Ramazan Bayramı dönüşü ilk mesai gününde çalışanlarla bayramlaşan Konya Büyükşehir Belediye Başkanı Tahir Akyürek, Konya nın genetiğinde lider şehir olma özelliği var. Bu nedenle de Konya nın yükselişi tesadüf değil dedi. Sayfa 2Şehrin liderlik var Ramazan Bayramı dönüşü ilk mesai gününde çalışanlarla bayramlaşan Konya Büyükşehir Belediye Başkanı Tahir Âkyürek, K",kültürsanat,kültürsanat,0.9460107088088989,siyaset,0.04787756875157356,0.8981331400573254,True,Otomatik yönlendirme,Kültür-sanat editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Kültür-sanat editör masası birimine yönlendirildi.
"VT-HM&aslh] Yonca-Onuk JV Kızılcam Sokak 8 2, Aydıntepe 34.947 Tuzla, İstanbul Tel :+90 (216) 392 99 70-72 Fax:+90 (216) 392 99 69 E-Mail: kaanonuk@onuk.com URL : http: www.yonca-onuk.com REFERANS : 131114.YÖ 0233TARİH: 14 Kasım 2013 MSI Aylık Savunma Teknolojileri Dergisi Mutlukent Mah. Angora Caddesi 184 27 Beysukent Çankaya Ankara Sn. Ümit Bayraktar dikkatlerine Sevgili Ümit, MSI 100. sayısı iç",gündem,gündem,0.9996452331542969,teknoloji,9.726860298542306e-05,0.9995479645513115,True,Otomatik yönlendirme,Gündem editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Gündem editör masası birimine yönlendirildi.
"e İKİ BAŞARILI İŞADAMI, KİLE RESTAURANT DA BULUŞUP SOHBET EHİ! HM ajs5 Türkiye nin önde gelen aydınlatma firmalarından Özartaş Avize nin sahibi Altay Özgen ve Pelit Pastaneleri nin sahibi Selahattin Ayan, Etiler deki Kile Restaurant da buluşup sohbet ettiler. Hayli keyifli bir ortamda geçen buluşmada Altay Özgen ve Selahattin Ayan birbirlerinin başanlı çalışmalarından övgüyle bahsederken gelecek p",magazin,kültürsanat,0.959602415561676,magazin,0.03864690661430359,0.9209555089473724,False,Otomatik yönlendirme,Kültür-sanat editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Kültür-sanat editör masası birimine yönlendirildi.
"Denizli sağlığa . .. . ? . . yumdu enizli İl Sağlık Müdürlüğü tarafından 20 U Sağlıklı Yaşam ve Hareket Yılı etkinlikleri kapsamında Çamlık Park Mesireliği nde yürüyüş düzenlendi. Yaklaşık 1 saat süren yürüyüşe ilgi yoğundu. İl Sağlık Müdürü Dr. Mahmut Tekin özellikle kilo vermek isteyenlerin her gün yürümesi gerektiğini belirtti. Tekin, bir saatlik yürüyüşle yaklaşık 400 kalori yakılır. Her gün d",sağlık,sağlık,0.998984158039093,spor,0.00031101598870009184,0.9986731420503929,True,Otomatik yönlendirme,Sağlık haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Sağlık haberleri editör masası birimine yönlendirildi.
".,: yvc ? ??? .a . . bie: .- r;;vv -???? Güney Afrika da Kruger Ulusal Parkı nda bir fil araçlarıyla parkta gezi yapan 2 kişiyi ezdi. Güney Afrika nın güneydoğusunda Zimbabwe ile Mozambik ülkelerinin sınırları içinde yer alan Kruger Ulusal Parkı nda bir fil araçlarıyla parkta gezi yapan 2 kişiyi ezdi. Olay sonrası Polonyalı turistin kaburga kemikleri kırılırken Çinli turist kadının ise leğen kemiğ",dünya,dünya,0.999284565448761,kültürsanat,0.0001356395659968257,0.9991489258827642,True,Otomatik yönlendirme,Dünya haberleri editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Dünya haberleri editör masası birimine yönlendirildi.
"- -işse mLfaa i k Mesajlar 30 YlLLayout 1 24 05 16 14:04 Page8 tes Sffi fcff Değerli Savunma ve Havacılık Dergisi Çalışanları; Kurulduğunuz tarihten bu güne kadar büyük bir azim ve kararlılıkla sürdürdüğünüz yayıncılık hayatınızın 30 uncu yıldönümü nedeniyle sizleri kutluyorum. Uzman kadronuz ile Savunma ve Havacılık konularında yaptığınız başarılı yayıncılık, olumlu eleştirileriniz ve güvenilir o",gündem,gündem,0.9996490478515625,teknoloji,7.035239832475781e-05,0.9995786954532377,True,Otomatik yönlendirme,Gündem editör masası,False,Model tahmine yüksek güven duyuyor ve ikinci tahminle arasındaki fark yeterli. Haber doğrudan Gündem editör masası birimine yönlendirildi.
